dataset,seed,n,phi_dim,method,cate_learner,outcome_source,ate_calibration,observed_ate,raw_tau_hat_mean,train_tau_hat_mean,standardized_representation,cate_feature_dim,tau_true_mean,tau_true_std,tau_hat_mean,tau_hat_std,pehe,pehe_norm,pearson,spearman,policy_norm_20
semisynthetic_true_phi5,1,250,5,raw_x,econml_dml,True,none,0.1282249689102172,0.1733453693250278,0.1546754068969436,True,236,0.08496582,0.13391817,0.1733453693250278,0.7848412255092694,0.7759346394056715,5.794095466295704,0.1886037526315026,0.2504932983201112,0.2741245704232096
semisynthetic_true_phi5,1,500,5,encoder_pred,econml_dml,True,none,0.0834414362907409,0.1116877066499891,0.1040559389906235,True,5,0.08496582,0.13391817,0.1116877066499891,0.1148026083877814,0.1416380486579771,1.0576462680062135,0.3826693835971666,0.6143884685577071,0.4301018108183074
semisynthetic_true_phi5,1,500,5,mi_mine_cond,econml_dml,True,none,0.0834414362907409,0.1073932816996531,0.1003555173722786,True,5,0.08496582,0.13391817,0.1073932816996531,0.1107023206679002,0.1343639093007649,1.0033284740447157,0.4262518018763869,0.6192695555479345,0.4893270459931948
semisynthetic_true_phi5,1,500,5,mi_infonce_cond,econml_dml,True,none,0.0834414362907409,0.1292349883220661,0.1201767609196679,True,5,0.08496582,0.13391817,0.1292349883220661,0.1312192741786809,0.1584386352472236,1.1831003947383605,0.3417109907734602,0.5605429468472539,0.3855953810360211
semisynthetic_true_phi5,1,500,5,autoencoder,econml_dml,True,none,0.0834414362907409,0.1128540290025338,0.1081870125213234,True,5,0.08496582,0.13391817,0.1128540290025338,0.0903590008322056,0.1612586434134646,1.2041580917416144,0.0360402981162659,0.0015382664119666,0.134909566110306
semisynthetic_true_phi5,1,500,5,pls,econml_dml,True,none,0.0834414362907409,0.0973885919435351,0.0947730623571158,True,5,0.08496582,0.13391817,0.0973885919435351,0.0831962233317838,0.1303485326988576,0.9733446658951002,0.3598834282603882,0.6295891929123493,0.5035247948930518
semisynthetic_true_phi5,1,500,5,pca,econml_dml,True,none,0.0834414362907409,0.079555977243922,0.080852812916134,True,5,0.08496582,0.13391817,0.079555977243922,0.0884600442714386,0.1456192713103646,1.0873750401849898,0.1934573401774039,0.452209313717436,0.2719100638127389
semisynthetic_true_phi5,1,500,5,ica,econml_dml,True,none,0.0834414362907409,0.0931977406941572,0.0944271611488213,True,5,0.08496582,0.13391817,0.0931977406941572,0.0897429204524263,0.1514029992358263,1.1305635641267409,0.130334051623937,0.3660324229756038,0.2270894277822605
semisynthetic_true_phi5,1,500,5,raw_x,econml_dml,True,none,0.0834414362907409,0.0891982860185697,0.0886333680471751,True,254,0.08496582,0.13391817,0.0891982860185697,0.6951239208755773,0.6974298648985529,5.20788093873876,0.0791754329702904,0.1166580722236881,0.2241691462875517
semisynthetic_true_phi5,1,750,5,encoder_pred,econml_dml,True,none,0.0584897398948669,0.0596436278813781,0.0584642889482268,True,5,0.08496582,0.13391817,0.0596436278813781,0.0310070335779014,0.1261111494235862,0.9417030791204556,0.4374214928727481,0.6485392762482612,0.4584081866186918
semisynthetic_true_phi5,1,750,5,mi_mine_cond,econml_dml,True,none,0.0584897398948669,0.0405259698699859,0.040802245206947,True,5,0.08496582,0.13391817,0.0405259698699859,0.0589147848586291,0.1338716186854967,0.9996524185148196,0.3459114512764707,0.4147447440553661,0.4835718392848253
semisynthetic_true_phi5,1,750,5,mi_infonce_cond,econml_dml,True,none,0.0584897398948669,0.0571507731622152,0.0576617559308444,True,5,0.08496582,0.13391817,0.0571507731622152,0.0434657332876113,0.1560107614139581,1.1649708615848504,-0.3214595094065688,-0.4739274576335098,-0.2077158477512171
semisynthetic_true_phi5,1,750,5,autoencoder,econml_dml,True,none,0.0584897398948669,0.0687695038748437,0.0613975707982002,True,5,0.08496582,0.13391817,0.0687695038748437,0.0967369927765558,0.1562084813071305,1.1664472848277985,0.1217055411069354,0.2830818341256312,0.192603310086189
semisynthetic_true_phi5,1,750,5,pls,econml_dml,True,none,0.0584897398948669,0.0645435105546801,0.0619697661882267,True,5,0.08496582,0.13391817,0.0645435105546801,0.0727563444743728,0.1323986984153488,0.9886537593158748,0.3138133698516751,0.5364775757704636,0.3155414595838174
semisynthetic_true_phi5,1,750,5,pca,econml_dml,True,none,0.0584897398948669,0.0736296187635945,0.0690093749466061,True,5,0.08496582,0.13391817,0.0736296187635945,0.0814768128269958,0.1535178538342092,1.1463557053949156,0.0519338585417721,0.1704638343397584,0.136452750855553
semisynthetic_true_phi5,1,750,5,ica,econml_dml,True,none,0.0584897398948669,0.03782385699593,0.033930381228681,True,5,0.08496582,0.13391817,0.03782385699593,0.0965594748539563,0.1710060264235141,1.2769442064974068,0.0091682494688015,0.0585924916765582,0.0692922223482233
semisynthetic_true_phi5,1,750,5,raw_x,econml_dml,True,none,0.0584897398948669,0.0700719095124954,0.0602566928140746,True,279,0.08496582,0.13391817,0.0700719095124954,0.5243787821341045,0.5270186886307687,3.935378625173316,0.1095091889632991,0.1283854742392624,0.2278470638744107
semisynthetic_true_phi5,1,1000,5,encoder_pred,econml_dml,True,none,0.0511506795883178,0.0443117550193816,0.0403202168792831,True,5,0.08496582,0.13391817,0.0443117550193816,0.0778202195054419,0.1451791047015351,1.0840882074762617,0.2190579049328483,0.255824709408118,0.4868356599911823
semisynthetic_true_phi5,1,1000,5,mi_mine_cond,econml_dml,True,none,0.0511506795883178,0.0691878827704584,0.0683859059574296,True,5,0.08496582,0.13391817,0.0691878827704584,0.0890920045187538,0.1474682029990404,1.1011814694520896,0.1832838318940776,0.1456471484716468,0.3943479673660211
semisynthetic_true_phi5,1,1000,5,mi_infonce_cond,econml_dml,True,none,0.0511506795883178,0.057723084395605,0.0566785158607769,True,5,0.08496582,0.13391817,0.057723084395605,0.0783315125877922,0.1503060686143495,1.1223725124350572,0.1058222351285827,0.1714459701933574,0.3067389279376624
semisynthetic_true_phi5,1,1000,5,autoencoder,econml_dml,True,none,0.0511506795883178,0.0491792472486852,0.0496494566016433,True,5,0.08496582,0.13391817,0.0491792472486852,0.0933891566643982,0.1556346238299713,1.1621621494080745,0.1484888138592666,0.2841636296857361,0.2120106329349919
semisynthetic_true_phi5,1,1000,5,pls,econml_dml,True,none,0.0511506795883178,0.0196281077437473,0.0201113017901081,True,5,0.08496582,0.13391817,0.0196281077437473,0.0678865324350878,0.162399978272306,1.2126807208334194,0.0240846991944059,0.0609329052456416,0.2509157219365873
semisynthetic_true_phi5,1,1000,5,pca,econml_dml,True,none,0.0511506795883178,0.0395500943804474,0.0403311122454937,True,5,0.08496582,0.13391817,0.0395500943804474,0.0467853854968073,0.1452794462693972,1.0848374827294918,0.0861409820481663,0.2016090978458879,0.2360293751130747
semisynthetic_true_phi5,1,1000,5,ica,econml_dml,True,none,0.0511506795883178,0.0230260560639688,0.0242504004811608,True,5,0.08496582,0.13391817,0.0230260560639688,0.0303376735820913,0.154853165288322,1.1563268056003324,-0.1585766363186833,-0.3214020975663991,-0.0701808657974309
semisynthetic_true_phi5,1,1000,5,raw_x,econml_dml,True,none,0.0511506795883178,0.0359316328763599,0.0359734270607476,True,272,0.08496582,0.13391817,0.0359316328763599,0.4389448852702945,0.4481671089347915,3.3465744176737524,0.1034086750808849,0.1467093049870334,0.2013365393029173
semisynthetic_true_phi5,2,100,5,encoder_pred,econml_dml,True,none,0.0260103940963745,0.0710078484648609,0.0544893690775812,True,5,0.084778905,0.1312038,0.0710078484648609,0.1789156948010484,0.2031003310986297,1.5479759764410508,0.1739161402194775,0.2912057929228019,0.2681455090640894
semisynthetic_true_phi5,2,100,5,mi_mine_cond,econml_dml,True,none,0.0260103940963745,0.0847789859463413,0.0736887766823067,True,5,0.084778905,0.1312038,0.0847789859463413,0.150551130607411,0.1950727762264124,1.4867921170916532,0.0462386306173574,-0.0970027059608173,0.1980402114013805
semisynthetic_true_phi5,2,100,5,mi_infonce_cond,econml_dml,True,none,0.0260103940963745,0.0148757617193041,0.0030302222211631,True,5,0.084778905,0.1312038,0.0148757617193041,0.1861734309244842,0.2205243760501417,1.6807773502816057,0.1664253790292781,0.2184217103034165,0.3045142443367913
semisynthetic_true_phi5,2,100,5,autoencoder,econml_dml,True,none,0.0260103940963745,0.0095496465538116,0.0152513625334897,True,5,0.084778905,0.1312038,0.0095496465538116,0.0855924999380112,0.1676391145678438,1.2777001428759462,0.0933691315619409,0.107992503794285,0.1088595529618494
semisynthetic_true_phi5,2,100,5,pls,econml_dml,True,none,0.0260103940963745,0.0547992788173356,0.0451764392568082,True,5,0.084778905,0.1312038,0.0547992788173356,0.2139471118387567,0.2328346262993826,1.774602759362541,0.1723260864390813,0.2486043577556551,0.2956423318636262
semisynthetic_true_phi5,2,100,5,pca,econml_dml,True,none,0.0260103940963745,0.0427032052979219,0.0491351535925638,True,5,0.084778905,0.1312038,0.0427032052979219,0.0775817505008789,0.163408985770763,1.2454592414470238,-0.0834445046624098,-0.145619951527282,-0.0232864276444652
semisynthetic_true_phi5,2,100,5,ica,econml_dml,True,none,0.0260103940963745,0.022090599084601,0.020499300300008,True,5,0.084778905,0.1312038,0.022090599084601,0.066280629195388,0.1554801904277802,1.1850281006080914,0.0783837957760145,0.0003092565880408,0.1302274015739569
semisynthetic_true_phi5,2,100,5,raw_x,econml_dml,True,none,0.0260103940963745,-0.0327773103305489,0.0318792790632773,True,201,0.084778905,0.1312038,-0.0327773103305489,0.8227366807051514,0.8354608701599058,6.36765754771729,0.0460168278749467,-0.0090899301946842,0.157788473680958
semisynthetic_true_phi5,2,250,5,encoder_pred,econml_dml,True,none,0.0579254627227783,0.0993848258917403,0.0978817470785962,True,5,0.084778905,0.1312038,0.0993848258917403,0.0620383990812892,0.1212970385804102,0.9244933315482178,0.4031833386799689,0.5343963169218768,0.4852542297740627
semisynthetic_true_phi5,2,250,5,mi_mine_cond,econml_dml,True,none,0.0579254627227783,0.0423500017410769,0.0405367444731759,True,5,0.084778905,0.1312038,0.0423500017410769,0.1229088972089305,0.1622030640932013,1.2362680314857333,0.2421975953216654,0.4182267914263432,0.3771207309307518
semisynthetic_true_phi5,2,250,5,mi_infonce_cond,econml_dml,True,none,0.0579254627227783,0.0937651556417048,0.1023389537133949,True,5,0.084778905,0.1312038,0.0937651556417048,0.1571877130992683,0.1621711552794087,1.2360248311082622,0.3807207341304975,0.4819018319387474,0.4900191572425393
semisynthetic_true_phi5,2,250,5,autoencoder,econml_dml,True,none,0.0579254627227783,0.0544353676045379,0.0565149456647557,True,5,0.084778905,0.1312038,0.0544353676045379,0.1109619280885139,0.1795667923492069,1.3686096877319482,-0.0616993539404739,-0.0450992850605824,0.0615169486516041
semisynthetic_true_phi5,2,250,5,pls,econml_dml,True,none,0.0579254627227783,0.0507604890871332,0.0588157473202988,True,5,0.084778905,0.1312038,0.0507604890871332,0.1050270052556622,0.1614687392202655,1.2306712052469042,0.1208353447135935,0.0950431150210515,0.215890502790294
semisynthetic_true_phi5,2,250,5,pca,econml_dml,True,none,0.0579254627227783,0.0566847965028901,0.0603219693770967,True,5,0.084778905,0.1312038,0.0566847965028901,0.0871813769511164,0.1545546840797468,1.177974140700445,0.0750602910134564,0.0553231460279795,0.1071882649126908
